id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
238647129,67c93eea-5f2f-4baa-a7a9-20ba29360bc7,2024-08-15 16:22:50,2024-08-15,2024-08-15 04:22:50 +0000,Kamchatka,4511813,vera_mordvintseva,Вера Мордвинцева,2024-08-29 19:17:55 +0000,2024-10-05 23:04:50 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/238647129,https://inaturalist-open-data.s3.amazonaws.com/photos/424932923/medium.jpeg,,"",,2,0,false,2,"Камчатский край, Россия, 684035",52.56887446,158.1910788297,,,,,,,open,false,gps,gps,Обыкновенная лисица,Vulpes vulpes,Обыкновенная лисица,Mammalia,42069
238681448,75269a8f-e78e-41b1-a458-7e9228cb8aa1,2024-08-30 11:02:58+12:00,2024-08-30,2024-08-29 23:02:58 +0000,Kamchatka,7216252,sofisofi_larina,София Ларина,2024-08-29 23:03:06 +0000,2024-10-05 23:04:49 +0000,research,,https://www.inaturalist.org/observations/238681448,https://static.inaturalist.org/photos/424969270/medium.jpeg,,"","",2,0,false,3,"Елизовский район, Камчатский край, RU",52.9920574857,158.2258028898,25,,,,25,,open,false,,,Обыкновенная лисица,Vulpes vulpes,Обыкновенная лисица,Mammalia,42069
239038505,9999de55-4c51-4775-8b9c-76ddb863ab93,2024/07/08 13:23,2024-07-08,2024-07-08 01:23:00 +0000,Asia/Anadyr,5343345,glebron9,Kolotygin Gleb,2024-08-31 20:14:52 +0000,2024-09-30 09:48:46 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/239038505,https://inaturalist-open-data.s3.amazonaws.com/photos/425633251/medium.jpeg,,"",,1,0,false,,"Анадырский р-н, Чукотский автономный округ, Россия",63.9963677283,168.9685249326,306,,,,306,,open,false,,,Берингийский суслик,Urocitellus parryii,Берингийский суслик,Mammalia,180001
239110322,148cc273-d503-4bb3-ac6f-33d6947772bc,2024-08-17 18:51:34,2024-08-17,2024-08-17 06:51:34 +0000,Kamchatka,1759534,tatyana20,Tatyana Primak,2024-09-01 04:24:32 +0000,2024-09-01 08:33:26 +0000,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/239110322,https://inaturalist-open-data.s3.amazonaws.com/photos/425800710/medium.jpeg,,"",,0,0,false,2,"Камчатский край, Россия, 684029",53.33691925,157.4695299722,,,,,,,open,false,gps,gps,Камчатский бурый медведь,Ursus arctos beringianus,Камчатский бурый медведь,Mammalia,147157
239143830,20ae816d-8427-41c4-8a9c-83d1942106b4,2024-08-31 10:57:37,2024-08-31,2024-08-30 22:57:37 +0000,Kamchatka,1759534,tatyana20,Tatyana Primak,2024-09-01 10:15:02 +0000,2025-11-26 22:50:53 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/239143830,https://inaturalist-open-data.s3.amazonaws.com/photos/425866953/medium.jpeg,,"",,1,0,false,2,"Камчатский край, Россия, 683002",53.0806042244,158.6675183102,245,,,,245,,open,false,gps,gps,Grey Red-backed Vole,Craseomys rufocanus,Красно-серая полёвка,Mammalia,1431628
239160851,2f78d53d-e570-4d99-baa5-4b4a1c47073d,2024/08/25 15:38,2024-08-25,2024-08-25 03:38:00 +0000,Kamchatka,1552160,olga_chernyagina,Оlga Сhernyagina,2024-09-01 12:35:39 +0000,2025-07-21 00:31:20 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/239160851,https://inaturalist-open-data.s3.amazonaws.com/photos/425900868/medium.jpeg,,"",,2,0,false,,"Елизовский р-н, Камчатский край, Россия",52.658825,158.1650483333,,,,,,,open,false,,,Камчатский бурый медведь,Ursus arctos beringianus,Камчатский бурый медведь,Mammalia,147157
239440705,65be0bf4-800d-453e-b5ed-60efeb5d9e65,2024/08/21 05:56,2024-08-21,2024-08-20 17:56:00 +0000,Kamchatka,1894570,tayapol,Taisiia Poloshevets,2024-09-02 18:01:27 +0000,2024-09-21 17:34:16 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/239440705,https://inaturalist-open-data.s3.amazonaws.com/photos/426446361/medium.jpg,,"",,2,0,false,,"г. Петропавловск-Камчатский, Камчатский край, Россия",53.0016482535,158.65151538,15,,,,15,,open,false,,,Обыкновенный Тюлень,Phoca vitulina,Обыкновенный Тюлень,Mammalia,41708
239927888,59280e72-7ef0-45fd-ae88-a08ec543ed46,2024/07/20 05:23,2024-07-20,2024-07-19 17:23:00 +0000,Kamchatka,6912743,skiba_egor,Egor_Skiba,2024-09-05 07:41:36 +0000,2024-10-03 12:09:34 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/239927888,https://inaturalist-open-data.s3.amazonaws.com/photos/427387983/medium.jpeg,,"",,2,0,false,,"Елизовский р-н, Камчатский край, Россия",52.5559767622,158.1775463673,122,,,,122,,open,false,,,Черношапочный сурок,Marmota camtschatica,Черношапочный сурок,Mammalia,46085
240019613,66512c4a-f48c-4c5c-b5ad-65f6be069f28,2024-08-23 16:27:01,2024-08-23,2024-08-23 04:27:01 +0000,Kamchatka,7092682,polina_ushakova,Полина Николаевна Ушакова,2024-09-05 19:40:26 +0000,2024-09-06 18:53:44 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/240019613,https://inaturalist-open-data.s3.amazonaws.com/photos/427561295/medium.jpeg,,"",,1,0,false,2,"Камчатский край, Россия, 683002",53.303449225,158.6617498845,1296,,,,1296,,open,false,gps,gps,Берингийский суслик,Urocitellus parryii,Берингийский суслик,Mammalia,180001
241053939,ab99a53d-0145-43ac-af1c-cbfce4c69288,2018/07/26 5:25 PM,2018-07-26,2018-07-26 05:25:00 +0000,Kamchatka,8484682,kindjay,"",2024-09-11 03:52:32 +0000,2024-10-05 23:05:09 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/241053939,https://inaturalist-open-data.s3.amazonaws.com/photos/429557746/medium.jpeg,,"",,4,0,false,,"Yelizovsky District, Kamchatka Krai, Russia",54.5498462883,160.5823707362,8,,,,8,,open,false,,,Red Fox,Vulpes vulpes,Обыкновенная лисица,Mammalia,42069
241211495,79300a8b-f74f-44e9-87c2-30747e82eaa2,2021/09/15 1:20 PM,2021-09-15,2021-09-15 01:20:00 +0000,Kamchatka,3344514,atacamaphoto,Gerhard Hüdepohl,2024-09-12 01:16:33 +0000,2025-07-21 00:31:21 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/241211495,https://static.inaturalist.org/photos/429859839/medium.jpg,,"Kamchatka, Kronotsky Nature Reserve, Russia, Ursus arctos, animal, animals, brown bear, fauna, mammals, ocean, sea, waves, wildlife",,5,0,false,,"Elizovskiy rayon, RU-KQ, RU",54.5197125392,160.7205707624,61,,,,61,,open,false,,,Kamchatka Brown Bear,Ursus arctos beringianus,Камчатский бурый медведь,Mammalia,147157
241271737,b55a795e-4b08-4cd0-a9dd-e30a19ac348c,2024-09-11 10:26:41,2024-09-11,2024-09-10 22:26:41 +0000,Kamchatka,1759534,tatyana20,Tatyana Primak,2024-09-12 13:00:55 +0000,2025-07-21 00:31:21 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/241271737,https://inaturalist-open-data.s3.amazonaws.com/photos/429980430/medium.jpeg,,"",,2,0,false,2,"Камчатский край, Россия, 684006",53.2020677755,158.3976015821,33,,,,33,,open,false,gps,gps,Kamchatka Brown Bear,Ursus arctos beringianus,Камчатский бурый медведь,Mammalia,147157
241272189,5381e6a8-d63c-405e-866c-26e1808f5df2,2024-09-11 10:30:55,2024-09-11,2024-09-10 22:30:55 +0000,Kamchatka,1759534,tatyana20,Tatyana Primak,2024-09-12 13:04:29 +0000,2024-09-12 13:18:24 +0000,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/241272189,https://inaturalist-open-data.s3.amazonaws.com/photos/429981166/medium.jpeg,,"",,0,0,false,2,"Камчатский край, Россия, 684006",53.2024443275,158.3963235095,48,,,,48,,open,false,gps,gps,Камчатский бурый медведь,Ursus arctos beringianus,Камчатский бурый медведь,Mammalia,147157
242775501,3db5bcfc-c2a5-4525-89ef-f9f9821a9c6b,2024-09-15 18:35:00,2024-09-15,2024-09-15 06:35:00 +0000,Kamchatka,1759534,tatyana20,Tatyana Primak,2024-09-20 00:20:46 +0000,2025-09-02 00:22:15 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/242775501,https://inaturalist-open-data.s3.amazonaws.com/photos/432832990/medium.jpeg,,"",,3,0,false,2,"Камчатский край, Россия, 684311",53.989640878,157.7726753801,233,,,,233,,open,false,gps,gps,Kamchatka Brown Bear,Ursus arctos beringianus,Камчатский бурый медведь,Mammalia,147157
242791343,b9269a3e-4c1e-45f5-960d-94ba227c8c94,2024-09-13 18:27:00,2024-09-13,2024-09-13 06:27:00 +0000,Kamchatka,1759534,tatyana20,Tatyana Primak,2024-09-20 02:17:45 +0000,2025-07-21 00:31:07 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/242791343,https://inaturalist-open-data.s3.amazonaws.com/photos/432864159/medium.jpeg,,"",,3,0,false,2,"Камчатский край, Россия, 684311",53.9823478073,157.7619847655,300,,,,300,,open,false,gps,gps,Kamchatka Brown Bear,Ursus arctos beringianus,Камчатский бурый медведь,Mammalia,147157
243038276,856094a5-b4c8-477e-8b03-9c6acfaa1e55,2024-09-16 14:09:00,2024-09-16,2024-09-16 02:09:00 +0000,Kamchatka,1759534,tatyana20,Tatyana Primak,2024-09-21 08:28:35 +0000,2024-11-07 19:53:36 +0000,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/243038276,https://inaturalist-open-data.s3.amazonaws.com/photos/433331443/medium.jpeg,,"",,2,0,false,2,"г. Петропавловск-Камчатский, Камчатский край, Россия",53.1054531035,158.816507645,91,,,,91,,open,false,gps,gps,Long-tailed Shrews,Sorex,Бурозубки,Mammalia,46342
243039778,60c28039-6d48-4404-9656-c306b2ab65d2,2024-09-15 14:23:00,2024-09-15,2024-09-15 02:23:00 +0000,Kamchatka,1759534,tatyana20,Tatyana Primak,2024-09-21 08:39:40 +0000,2025-01-27 18:29:12 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/243039778,https://inaturalist-open-data.s3.amazonaws.com/photos/433334141/medium.jpeg,,"",Фото Корнеевой С. и Скорикова Ю.,4,0,false,2,"Kamchatka, RU",52.720211238,156.0663260886,49,,,,26004,,obscured,true,gps,gps,Sperm Whale,Physeter macrocephalus,Кашалот,Mammalia,74890
243429917,d29fc8c2-d23f-4d43-98ae-b158a66df2fc,2024-09-14 13:21:00,2024-09-14,2024-09-14 01:21:00 +0000,Kamchatka,1759534,tatyana20,Tatyana Primak,2024-09-22 20:17:27 +0000,2025-07-21 00:31:16 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/243429917,https://inaturalist-open-data.s3.amazonaws.com/photos/434067000/medium.jpeg,,"",,2,0,false,2,"Камчатский край, Россия, 684311",54.06294942,158.0521209911,60,,,,60,,open,false,gps,gps,Kamchatka Brown Bear,Ursus arctos beringianus,Камчатский бурый медведь,Mammalia,147157
245046840,bb3e2424-c72d-4644-95a2-323690f9e3b2,2024/09/27 15:56,2024-09-27,2024-09-27 03:56:00 +0000,Kamchatka,1552160,olga_chernyagina,Оlga Сhernyagina,2024-10-01 10:10:07 +0000,2025-07-21 00:31:16 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/245046840,https://inaturalist-open-data.s3.amazonaws.com/photos/437208307/medium.jpeg,,"",,5,0,false,,"Быстринский р-н, Камчатский край, Россия",56.0763888889,158.9280555556,,,,,,,open,false,,,Камчатский бурый медведь,Ursus arctos beringianus,Камчатский бурый медведь,Mammalia,147157
245386950,542163ea-161f-4c31-924f-8e00d784d33b,2024/07/30 08:00,2024-07-30,2024-07-29 20:00:00 +0000,Kamchatka,6912743,skiba_egor,Egor_Skiba,2024-10-03 12:17:17 +0000,2024-10-04 05:01:57 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/245386950,https://inaturalist-open-data.s3.amazonaws.com/photos/437874756/medium.jpeg,,"",,2,0,false,,"Elizovskiy rayon, RU-KQ, RU",52.5744600585,158.5403986432,49,,,,26036,,obscured,true,,,Северный морской лев,Eumetopias jubatus,Северный морской лев,Mammalia,41755
246596499,2777a4b7-c48a-413e-af1d-a44c4c07e131,2024/10/10 15:55,2024-10-10,2024-10-10 03:55:00 +0000,Kamchatka,1552160,olga_chernyagina,Оlga Сhernyagina,2024-10-10 08:55:07 +0000,2024-10-22 11:09:32 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/246596499,https://inaturalist-open-data.s3.amazonaws.com/photos/440264427/medium.jpeg,,"",,1,0,false,,"Elizovskiy rayon, RU-KQ, RU",53.1530240179,158.7036020916,50,,,,25940,,obscured,true,,,Северный морской лев,Eumetopias jubatus,Северный морской лев,Mammalia,41755
249023641,61bbca0f-0c2b-41be-af22-3a1e1761b2ce,2024/08/05 03:27,2024-08-05,2024-08-04 15:27:00 +0000,Kamchatka,1325710,salix2,Salix lanata,2024-10-25 14:25:55 +0000,2025-11-25 23:41:00 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/249023641,https://inaturalist-open-data.s3.amazonaws.com/photos/445071401/medium.jpg,,"",,3,0,false,,"Усть-Большерецкий р-н, Камчатский край, Россия",52.559306306,158.0354243106,191,,,,191,,open,false,,,Обыкновенная лисица,Vulpes vulpes,Обыкновенная лисица,Mammalia,42069
249617881,fb5a37f2-e0f6-48ad-8d16-00ff761a8054,2024-08-08 23:01:16+12:00,2024-08-08,2024-08-08 11:01:16 +0000,Kamchatka,8730651,may60955,May Xu,2024-10-29 11:41:53 +0000,2025-11-25 23:40:56 +0000,research,,https://www.inaturalist.org/observations/249617881,https://static.inaturalist.org/photos/446252776/medium.jpeg,,"","",5,0,false,3,"Kamchatka, RU",60.4533180129,164.6492068755,62110,,,,62110,,open,false,,,赤狐,Vulpes vulpes,Обыкновенная лисица,Mammalia,42069
250110238,be8bd22c-835d-4f8b-abb9-64812b935fae,2024-08-13 19:39:33,2024-08-13,2024-08-13 07:39:33 +0000,Kamchatka,2497873,valerkov,Валерия Ковалева,2024-11-02 08:12:49 +0000,2025-07-21 00:31:15 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/250110238,https://inaturalist-open-data.s3.amazonaws.com/photos/447235438/medium.jpeg,,"",,3,0,false,2,"Камчатский край, Россия, 684200",54.3420740082,156.1029821634,3,,,,3,,open,false,gps,gps,Камчатский бурый медведь,Ursus arctos beringianus,Камчатский бурый медведь,Mammalia,147157
250110546,7ec202ef-0b13-4160-9819-d0442967946d,2024-08-13 19:40:16,2024-08-13,2024-08-13 07:40:16 +0000,Kamchatka,2497873,valerkov,Валерия Ковалева,2024-11-02 08:18:06 +0000,2025-07-21 00:31:15 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/250110546,https://inaturalist-open-data.s3.amazonaws.com/photos/447236059/medium.jpeg,,"",,2,0,false,2,"Камчатский край, Россия, 684200",54.3413504554,156.10255301,103,,,,103,,open,false,gps,gps,Камчатский бурый медведь,Ursus arctos beringianus,Камчатский бурый медведь,Mammalia,147157
250110554,1670c90b-92ea-41a2-b7ec-eab18116f73e,2024-08-13 19:43:23,2024-08-13,2024-08-13 07:43:23 +0000,Kamchatka,2497873,valerkov,Валерия Ковалева,2024-11-02 08:18:14 +0000,2025-07-21 00:31:14 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/250110554,https://inaturalist-open-data.s3.amazonaws.com/photos/447236079/medium.jpeg,,"",,3,0,false,2,"Камчатский край, Россия, 684200",54.3254329817,156.1032540724,3,,,,3,,open,false,gps,gps,Камчатский бурый медведь,Ursus arctos beringianus,Камчатский бурый медведь,Mammalia,147157
250110641,3a856762-2f65-4e27-b94f-8085cc5a7d29,2024-08-13 20:15:52,2024-08-13,2024-08-13 08:15:52 +0000,Kamchatka,2497873,valerkov,Валерия Ковалева,2024-11-02 08:19:55 +0000,2025-07-21 00:31:14 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/250110641,https://inaturalist-open-data.s3.amazonaws.com/photos/447236363/medium.jpeg,,"",,3,0,false,2,"Камчатский край, Россия, 684202",54.1784099476,155.8812288567,3,,,,3,,open,false,gps,gps,Камчатский бурый медведь,Ursus arctos beringianus,Камчатский бурый медведь,Mammalia,147157
250110856,2714287b-c592-4bf4-af27-1ad84d00d727,2024-08-13 20:51:06,2024-08-13,2024-08-13 08:51:06 +0000,Kamchatka,2497873,valerkov,Валерия Ковалева,2024-11-02 08:22:49 +0000,2025-07-21 00:31:13 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/250110856,https://inaturalist-open-data.s3.amazonaws.com/photos/447236675/medium.jpeg,,"",,3,0,false,2,"Камчатский край, Россия, 684202",54.1765940435,155.833375901,55,,,,55,,open,false,gps,gps,Камчатский бурый медведь,Ursus arctos beringianus,Камчатский бурый медведь,Mammalia,147157
250111111,66a4cb5f-1a7f-4005-8072-3a26c283eea7,2024-08-22 10:32:04,2024-08-22,2024-08-21 22:32:04 +0000,Kamchatka,2497873,valerkov,Валерия Ковалева,2024-11-02 08:27:50 +0000,2025-07-21 00:31:12 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/250111111,https://inaturalist-open-data.s3.amazonaws.com/photos/447237193/medium.jpeg,,"",,3,0,false,2,"Камчатский край, Россия, 684202",54.1766527172,155.8330134675,49,,,,49,,open,false,gps,gps,Камчатский бурый медведь,Ursus arctos beringianus,Камчатский бурый медведь,Mammalia,147157
250111573,f86d65fb-b745-4f4c-8cb9-83e0f009b84c,2024-08-28 02:18:04,2024-08-28,2024-08-27 14:18:04 +0000,Kamchatka,2497873,valerkov,Валерия Ковалева,2024-11-02 08:35:52 +0000,2025-07-21 00:31:10 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/250111573,https://inaturalist-open-data.s3.amazonaws.com/photos/447238158/medium.jpeg,,"",,3,0,false,2,"Камчатский край, Россия, 684200",54.3473460604,156.1297968775,3,,,,3,,open,false,gps,gps,Камчатский бурый медведь,Ursus arctos beringianus,Камчатский бурый медведь,Mammalia,147157
250111729,be7d4ddc-44da-44da-8b38-19be46d1c514,2024-08-28 02:19:54,2024-08-28,2024-08-27 14:19:54 +0000,Kamchatka,2497873,valerkov,Валерия Ковалева,2024-11-02 08:38:01 +0000,2025-07-21 00:31:33 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/250111729,https://inaturalist-open-data.s3.amazonaws.com/photos/447238420/medium.jpeg,,"",,3,0,false,2,"Камчатский край, Россия, 684200",54.3477730561,156.1400898546,3,,,,3,,open,false,gps,gps,Камчатский бурый медведь,Ursus arctos beringianus,Камчатский бурый медведь,Mammalia,147157
250111755,15ec757e-4e5f-4dde-a9aa-923320ea523d,2024-08-28 02:22:44,2024-08-28,2024-08-27 14:22:44 +0000,Kamchatka,2497873,valerkov,Валерия Ковалева,2024-11-02 08:38:26 +0000,2025-07-21 00:31:06 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/250111755,https://inaturalist-open-data.s3.amazonaws.com/photos/447238488/medium.jpeg,,"",,4,0,false,2,"Камчатский край, Россия, 684200",54.3484040635,156.1647561193,3,,,,3,,open,false,gps,gps,Камчатский бурый медведь,Ursus arctos beringianus,Камчатский бурый медведь,Mammalia,147157
250773857,0a8327de-b44b-477d-b9a9-5c92b3417484,2024-10-19 11:03:00,2024-10-19,2024-10-18 23:03:00 +0000,Kamchatka,1759534,tatyana20,Tatyana Primak,2024-11-07 09:58:10 +0000,2024-11-07 19:51:42 +0000,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/250773857,https://inaturalist-open-data.s3.amazonaws.com/photos/448578593/medium.jpeg,,"",,0,0,false,2,"Камчатский край, Россия, 684006",53.201064,158.3994946,21,,,,21,,open,false,gps,gps,Камчатский бурый медведь,Ursus arctos beringianus,Камчатский бурый медведь,Mammalia,147157
250882508,027e28ee-358b-4bae-beee-a54ca2c41d2b,2024-08-21 15:13:08,2024-08-21,2024-08-21 03:13:08 +0000,Kamchatka,2497873,valerkov,Валерия Ковалева,2024-11-08 07:47:32 +0000,2024-11-21 20:10:37 +0000,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/250882508,https://inaturalist-open-data.s3.amazonaws.com/photos/448791208/medium.jpeg,,"",,0,0,false,2,"Камчатский край, Россия, 684202",54.2195791823,155.8132942021,212,,,,212,,open,false,gps,gps,Ларга,Phoca largha,Ларга,Mammalia,41714
252181637,5c3e2cf7-95c5-4560-8edb-5329e01e9b42,2024-09-28 12:14:52,2024-09-28,2024-09-28 00:14:52 +0000,Kamchatka,1759534,tatyana20,Tatyana Primak,2024-11-18 18:43:46 +0000,2025-07-21 00:31:06 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/252181637,https://inaturalist-open-data.s3.amazonaws.com/photos/451385108/medium.jpeg,,"",,2,0,false,2,"Камчатский край, Россия, 683012",52.919949032,158.6870615557,17,,,,17,,open,false,gps,gps,Kamchatka Brown Bear,Ursus arctos beringianus,Камчатский бурый медведь,Mammalia,147157
252182666,addf8fd8-65e9-49d5-9c31-8ba22f6f8737,2024-09-28 12:17:40,2024-09-28,2024-09-28 00:17:40 +0000,Kamchatka,1759534,tatyana20,Tatyana Primak,2024-11-18 18:53:59 +0000,2025-07-21 00:31:05 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/252182666,https://inaturalist-open-data.s3.amazonaws.com/photos/451387447/medium.jpeg,,"",,2,0,false,2,"Камчатский край, Россия, 683012",52.920459453,158.6867410317,63,,,,63,,open,false,gps,gps,Kamchatka Brown Bear,Ursus arctos beringianus,Камчатский бурый медведь,Mammalia,147157
252753469,71dc969a-423c-46ad-a06c-6a480f6a1d48,2024-11-10 13:05:25,2024-11-10,2024-11-10 01:05:25 +0000,Kamchatka,1759534,tatyana20,Tatyana Primak,2024-11-23 19:07:17 +0000,2025-11-26 22:50:29 +0000,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/252753469,https://inaturalist-open-data.s3.amazonaws.com/photos/452500268/medium.jpeg,,"",,2,1,false,2,"Камчатский край, Россия, 683012",52.9506484851,158.6830875278,13,,,,13,,,false,gps,gps,"Voles, Lemmings, and Muskrats",Arvicolinae,Полёвковые,Mammalia,179534
252754503,528fec66-bbb9-489c-bfde-44ac188598f9,2024-11-10 12:21:10,2024-11-10,2024-11-10 00:21:10 +0000,Kamchatka,1759534,tatyana20,Tatyana Primak,2024-11-23 19:14:43 +0000,2025-08-03 16:37:39 +0000,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/252754503,https://inaturalist-open-data.s3.amazonaws.com/photos/452502492/medium.jpeg,,"",,0,0,false,2,"Камчатский край, Россия, 683012",52.9320828896,158.6906295642,55,,,,55,,open,false,gps,gps,Mustela nivalis pygmaea,Mustela nivalis pygmaea,,Mammalia,633309
252754764,b42debf2-8c02-4eb8-b319-329f8aae5657,2024-11-10 12:21:02,2024-11-10,2024-11-10 00:21:02 +0000,Kamchatka,1759534,tatyana20,Tatyana Primak,2024-11-23 19:16:11 +0000,2025-11-26 22:51:10 +0000,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/252754764,https://inaturalist-open-data.s3.amazonaws.com/photos/452502878/medium.jpeg,,"",,2,1,false,2,"Камчатский край, Россия, 683012",52.9321689805,158.6905725673,48,,,,48,,,false,gps,gps,"Voles, Lemmings, and Muskrats",Arvicolinae,Полёвковые,Mammalia,179534
252755177,91628932-a6be-4ebf-b84f-d36b5118a272,2024-11-10 12:14:38,2024-11-10,2024-11-10 00:14:38 +0000,Kamchatka,1759534,tatyana20,Tatyana Primak,2024-11-23 19:17:51 +0000,2025-01-02 01:41:33 +0000,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/252755177,https://inaturalist-open-data.s3.amazonaws.com/photos/452503273/medium.jpeg,,"",,0,0,false,2,"Камчатский край, Россия, 683012",52.9310150251,158.6895607039,26,,,,26,,,false,gps,gps,Землеройковые,Soricidae,Землеройковые,Mammalia,46341
252755856,6de735a6-210f-41d5-9143-254a1c4da86f,2024-11-10 12:08:58,2024-11-10,2024-11-10 00:08:58 +0000,Kamchatka,1759534,tatyana20,Tatyana Primak,2024-11-23 19:22:36 +0000,2025-11-26 22:52:17 +0000,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/252755856,https://inaturalist-open-data.s3.amazonaws.com/photos/452504521/medium.jpeg,,"",,2,1,false,2,"Камчатский край, Россия, 683012",52.9308408176,158.6896398291,16,,,,16,,,false,gps,gps,"Voles, Lemmings, and Muskrats",Arvicolinae,Полёвковые,Mammalia,179534
252761086,83e72d54-10bc-49ae-b782-990bc6b70d35,2024-11-10 12:21:10,2024-11-10,2024-11-10 00:21:10 +0000,Kamchatka,1759534,tatyana20,Tatyana Primak,2024-11-23 19:58:37 +0000,2025-03-17 07:46:10 +0000,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/252761086,https://inaturalist-open-data.s3.amazonaws.com/photos/452513418/medium.jpeg,,"",,2,0,false,2,"Камчатский край, Россия, 683012",52.93148328,158.6899610236,45,,,,45,,open,false,gps,gps,Placental Mammals,Placentalia,Плацентарные,Mammalia,848320
252761178,4d86b994-252e-41a3-be42-db5998a0e216,2024-11-10 10:57:13,2024-11-10,2024-11-09 22:57:13 +0000,Kamchatka,1759534,tatyana20,Tatyana Primak,2024-11-23 19:59:15 +0000,2025-11-26 22:44:05 +0000,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/252761178,https://inaturalist-open-data.s3.amazonaws.com/photos/452513585/medium.jpeg,,"",,2,1,false,2,"Камчатский край, Россия, 683012",52.9239246987,158.6916199699,22,,,,22,,,false,gps,gps,"Voles, Lemmings, and Muskrats",Arvicolinae,Полёвковые,Mammalia,179534
254543112,9b4b4b32-2776-4438-9b3d-dc8a1bc8b81c,2018/01/07 14:44,2018-01-07,2018-01-07 02:44:00 +0000,Kamchatka,3036337,hch-kamchatka,Сергей Николаевич Новиков,2024-12-08 19:54:30 +0000,2025-04-14 12:19:37 +0000,research,,https://www.inaturalist.org/observations/254543112,https://inaturalist-open-data.s3.amazonaws.com/photos/455954888/medium.jpeg,,"",,1,0,false,,"Elizovskiy rayon, RU-KQ, RU",53.0343083568,158.7824930796,3906,,,,25940,,obscured,true,,,Северный морской лев,Eumetopias jubatus,Северный морской лев,Mammalia,41755
255161529,f200f8de-d1cb-45ab-8e9a-f87267d7a790,2022-08-11 00:12:16,2022-08-11,2022-08-10 12:12:16 +0000,Kamchatka,7720510,notnavol,Антон Волков,2024-12-15 09:32:54 +0000,2025-02-05 22:54:55 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/255161529,https://inaturalist-open-data.s3.amazonaws.com/photos/457209509/medium.jpeg,,"",,2,0,false,2,"Камчатский край, Россия, 684405",55.8710630011,160.0298404321,392,,,,392,,open,false,gps,gps,Заяц-беляк,Lepus timidus,Заяц-беляк,Mammalia,55908
255163172,06ec6f72-3459-46e7-91bf-b62215c1d510,2022-08-14 01:57:19,2022-08-14,2022-08-13 13:57:19 +0000,Kamchatka,7720510,notnavol,Антон Волков,2024-12-15 10:04:52 +0000,2025-10-22 02:30:35 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/255163172,https://inaturalist-open-data.s3.amazonaws.com/photos/457213427/medium.jpeg,,"",,2,0,false,2,"Камчатский край, Россия, 683012",52.9308626441,158.6910684407,142,,,,142,,open,false,gps,gps,Обыкновенная лисица,Vulpes vulpes,Обыкновенная лисица,Mammalia,42069
